,train,valid
derived_0,0.004426524317901233,0.0003127826579444445
derived_1,0.0055233658281893016,0.001169612388057613
derived_2,0.003402177916666667,0.00014075126478024693
derived_3,0.003312738433127571,0.00029877987284362143
derived_4,0.0032401171604938273,0.00016765586069444438
fundamental_0,0.005488293179012346,-0.0002996866927872429
fundamental_1,0.001126192472222222,8.889866760288065e-05
fundamental_10,0.005535996274323925,0.000864379764108892
fundamental_11,0.0032443898662551447,0.0003415467594010289
fundamental_12,0.0025387699794238686,0.0001370510365164609
fundamental_13,0.0037254688436213997,0.0004923813507983542
fundamental_14,0.0095993382037037,0.0009440890320547323
fundamental_15,0.007849273127057617,0.0016162928239845163
fundamental_16,0.003652377880658438,0.0002296608994894856
fundamental_17,0.0061757680144032935,0.0009022934232492792
fundamental_18,0.005441391440329217,0.0008768563245041154
fundamental_19,0.0037791388631687245,-0.00010416041531584367
fundamental_2,0.003113331851851852,0.00022743638496090538
fundamental_20,0.005516685354938272,0.0006914437692798353
fundamental_21,0.005482534988683128,0.00026616342415843616
fundamental_22,0.0028441098641975304,0.00022739803623045271
fundamental_23,0.004512215211934158,0.0009238919522469136
fundamental_24,0.0012411268981481485,0.0001685401277258231
fundamental_25,0.0022737525205761317,0.00013952971666626068
fundamental_26,0.002009554149176955,0.0005262204100047325
fundamental_27,0.0032307579629629623,0.0003027853296039095
fundamental_28,0.0015563028189300408,0.00010075137290123456
fundamental_29,0.005486820302469134,0.00011188504821090536
fundamental_3,0.0034625522736625508,0.0003497405481851852
fundamental_30,0.003670186681069958,0.00013780536979969134
fundamental_31,0.0024441498662551436,-2.1212320370370503e-06
fundamental_32,0.004413495644032923,0.00029383379092014407
fundamental_33,0.004057096269547324,9.28527286967593e-05
fundamental_34,0.0020343869609053492,-0.0002472689410473251
fundamental_35,0.0031311103189300415,0.00038579736025072016
fundamental_36,0.00393829797325103,0.0006955556434024692
fundamental_37,0.003084725056584362,0.00025437691009012344
fundamental_38,0.001775576532921811,0.00015468197856378598
fundamental_39,0.006560119881687243,0.00219598111032819
fundamental_40,0.002238724134773663,0.00014174092089711937
fundamental_41,0.005759791940329217,0.0011064542899975308
fundamental_42,0.011871422920781893,0.0020469463921466043
fundamental_43,0.0058842317983539075,0.000770692079095679
fundamental_44,0.006249840282921812,0.0002502890236665638
fundamental_45,0.004327464835390947,0.001765898022592593
fundamental_46,0.005014753573045266,0.0014652050127541153
fundamental_47,0.0026896697870370367,0.0001468559551080247
fundamental_48,0.0038693510288065843,0.00018925473643868307
fundamental_49,0.0039896118930041165,-4.614577348868308e-05
fundamental_5,0.0049994203539094634,0.000848295688733848
fundamental_50,0.0047720602438271606,0.0006362276643950615
fundamental_51,0.0032963271502057623,0.0002094512273744855
fundamental_52,0.0024167148765432103,0.00010098687396913582
fundamental_53,0.01196228385207232,0.002136588776248064
fundamental_54,0.0022952374845679004,0.00024457400430349794
fundamental_55,0.0029757690432098763,-6.642816955967094e-06
fundamental_56,0.005808470889917697,0.0013943368798292185
fundamental_57,0.002425061570987654,0.000508185712010288
fundamental_58,0.002643500673868313,0.000461161489063786
fundamental_59,0.0028222688425925935,0.0006243393296327161
fundamental_6,0.0008399408950617281,2.5051928962962965e-05
fundamental_60,0.0067897928991769545,0.0009435759312716053
fundamental_61,0.0018157339506172845,0.0006512894871399178
fundamental_62,0.006042713204732514,0.0008096837801707819
fundamental_63,0.0023031042901234568,-4.17333933930041e-05
fundamental_7,0.006299435880658438,0.0006438376930423866
fundamental_8,0.006303243197530865,0.0012086993147786007
fundamental_9,0.0021719554835390943,0.00023291770332921813
technical_0,0.0059648547477762414,0.00017040458902378673
technical_1,0.0038489137397119334,-0.0005557191885380659
