,train,valid
derived_0,0.003524274866255143,0.00022432445455555552
derived_1,0.005162043402263376,0.0010293891560576131
derived_2,0.003361224639917694,0.00011728488980759261
derived_3,0.004661145731481481,0.00025860088689609053
derived_4,0.003096800411522635,0.00048521952725720166
fundamental_0,0.004796251559670782,6.362663304938275e-05
fundamental_1,0.00126189895473251,0.00015941251886687243
fundamental_10,0.006667809793209876,0.0009659132564512349
fundamental_11,0.003941502612139918,0.0001600016379423868
fundamental_12,0.002816120072016461,-3.261093471193417e-05
fundamental_13,0.004341760663580246,0.0008296309731993827
fundamental_14,0.00810860066872428,0.0011595927459004116
fundamental_15,0.008284151237139919,0.0016101088516598321
fundamental_16,0.004836165603909466,0.0006965010606827161
fundamental_17,0.0072717445627571995,0.000820549608977675
fundamental_18,0.005901855637860083,0.0006203474588871665
fundamental_19,0.0038552285555555565,-0.00010548603601111103
fundamental_2,0.004007154460905349,0.0006044562264300411
fundamental_20,0.005677045761316874,0.0013245047063600815
fundamental_21,0.005464029683274539,0.0007598921853816871
fundamental_22,0.003109019023662552,0.00032999664496707816
fundamental_23,0.004377762577160494,0.0008860708602330249
fundamental_24,0.0011217220679012347,4.7297095157283947e-05
fundamental_25,0.0021668324074074073,0.0002668036399320987
fundamental_26,0.001517291697530864,0.0002781366822839506
fundamental_27,0.003033662034979424,0.0004226045380078188
fundamental_28,0.001373046882716049,0.00010758036052263376
fundamental_29,0.003691042700617284,0.00019764597967901232
fundamental_3,0.0030263799897119344,0.00010818552390740735
fundamental_30,0.003836944022633744,0.00034231578800205764
fundamental_31,0.002340837844650206,0.00031859210687993836
fundamental_32,0.0037697532716049384,0.0004063970900394032
fundamental_33,0.0045276031934156375,-0.00018807342328395053
fundamental_34,0.0029945580195473247,-8.944497621934155e-05
fundamental_35,0.003209726275720164,-1.9456239257201627e-05
fundamental_36,0.003949591939300411,0.00038430010776584374
fundamental_37,0.0024426661831275726,0.0001414181884609053
fundamental_38,0.0018313080555555552,0.00018966008441769546
fundamental_39,0.004984316810699589,0.0011423750974771604
fundamental_40,0.002663586913580247,-7.475015645987651e-05
fundamental_41,0.006305379069958846,0.0018714140093219341
fundamental_42,0.010815079035714286,0.0015622287457906817
fundamental_43,0.007288635123456791,0.001152773187057613
fundamental_44,0.005458258158436214,0.0004246610199911522
fundamental_45,0.004251464057613169,0.0016064081086687243
fundamental_46,0.0060591050586419745,0.001260192031251029
fundamental_47,0.003161277520576131,0.0005957988292798354
fundamental_48,0.004212433446502058,0.00024360041884876544
fundamental_49,0.0034974140020576144,0.00032731085670267477
fundamental_5,0.006162422901234567,0.001481058025271811
fundamental_50,0.004620165267489713,0.0005656582649537036
fundamental_51,0.004911142736625513,-5.2682928616049265e-05
fundamental_52,0.0017489842695473249,0.00010077696700699588
fundamental_53,0.01178648017589475,0.0023165368496408903
fundamental_54,0.003266118991769548,0.0002710332934686214
fundamental_55,0.002320811440329218,0.00016447884583436213
fundamental_56,0.00586876615329218,0.0019337863143246911
fundamental_57,0.0028017099382716044,0.00020949390031893003
fundamental_58,0.0027199383436213994,0.00032282217730623453
fundamental_59,0.0033184518981481483,0.00040882118505349805
fundamental_6,0.0007967381790123456,5.266142124382716e-05
fundamental_60,0.006917878510288065,0.0010196775968762141
fundamental_61,0.001948328191358025,0.0006084422852388888
fundamental_62,0.006284427469135801,0.00044260122505967086
fundamental_63,0.002387411502057613,8.268206037860082e-05
fundamental_7,0.0048387085771604945,0.0012459899309683127
fundamental_8,0.006359260333774251,0.0014661090267476516
fundamental_9,0.0023645309156378603,0.00017804006709835391
technical_0,0.0067606248161124136,0.00016908416114661646
technical_1,0.0038260925020576126,-0.00022984041623148147
technical_10,0.002771278508230453,0.00015939049247942386
technical_11,0.010249602584654514,0.0006952526418605175
technical_12,0.006072898460243977,0.00027075714749244555
technical_13,0.0018870019876543207,0.00023018300029711944
technical_14,0.006399201286008231,0.0005402916565123456
technical_16,0.001687965740740741,4.6412370949999994e-05
technical_17,0.011564675923840051,0.0015056370560360193
technical_18,0.0008150181707818931,-5.504561971193416e-05
technical_19,0.01103280833578287,0.0024908281588811474
technical_2,0.010576211434217157,0.0012427893420509021
technical_20,0.016531873875505664,0.005808713896436966
technical_21,0.011125094280969203,0.0020385771457246205
technical_22,0.0019549932716049385,0.0004164370519557612
technical_24,0.004371467958847736,-2.950343970987666e-06
technical_25,0.004121990255144035,0.00010418506992880657
technical_27,0.013487266690476188,0.00453640218286041
technical_28,0.002882832917695473,-2.6870798063786028e-05
technical_29,0.003766933333333334,0.0007618417269804527
technical_3,0.0027453016440329224,0.00014831329742654323
technical_30,0.015249895489215515,0.0030602569718814615
technical_31,0.005636379380658437,0.00011717193435360086
technical_32,0.0035470709429747207,7.955418105815114e-05
technical_33,0.003303024364197531,-0.0001009414959074074
technical_34,0.0009081368518518518,2.001831172839506e-05
technical_35,0.011939345697604346,0.003297591004866741
technical_36,0.009441171542181066,0.003237098528436213
technical_37,0.003869057947530864,8.992225645370369e-05
technical_38,0.004843373095679013,0.0003129720336234771
technical_39,0.0022868493364197537,-0.00013410800251069957
technical_40,0.01273697732848324,0.0021019462726710914
technical_41,0.004141462669753086,-8.967773443600823e-05
