,train,valid
derived_0,0.0045569794794238705,0.00010710920366006172
derived_1,0.004930286472222221,0.0009405140911460905
derived_2,0.00347370859053498,0.0003793583002119342
derived_3,0.003383570164609052,0.00031431355982236624
derived_4,0.004126956373456789,0.00011308936475269563
fundamental_0,0.005502971167695473,-0.000878961088359934
fundamental_1,0.0011026166409465019,5.6379610216049386e-05
fundamental_10,0.005974291002057612,0.0005734985562175925
fundamental_11,0.0028890569650205757,0.00011908873161890945
fundamental_12,0.002954797839506173,-2.9131610123456795e-05
fundamental_13,0.003676814699588478,0.0006934051941049383
fundamental_14,0.007881414034979422,0.001211833178409465
fundamental_15,0.008160840123456789,0.0019859176818509696
fundamental_16,0.004175808442386829,0.0003983956096460905
fundamental_17,0.006709037403292182,0.001109100304698498
fundamental_18,0.005562322888888891,0.0008188493699740738
fundamental_19,0.003379380941358025,7.098819496707819e-05
fundamental_2,0.003369578868312758,0.00038806925579218106
fundamental_20,0.003776741954732509,0.0006988529673054526
fundamental_21,0.005749466494855966,0.0008166579841769547
fundamental_22,0.0036195264043209874,0.0004167621719046502
fundamental_23,0.004159722268518519,0.0007799853243148149
fundamental_24,0.0011997572427983538,0.00013519848878806582
fundamental_25,0.0025414194495884776,0.0002773165881584362
fundamental_26,0.001727149701646091,0.00021673736823004118
fundamental_27,0.0031413666820987655,0.0003021043968904321
fundamental_28,0.001038938672839506,0.00019473563549382713
fundamental_29,0.0047669682818930045,6.234100864362133e-05
fundamental_3,0.00282156804526749,0.00026485669646550414
fundamental_30,0.0029010066820987657,6.654924729320989e-05
fundamental_31,0.0022215409567901234,-4.357076781481478e-05
fundamental_32,0.0045482102880658425,8.655129078189304e-05
fundamental_33,0.004363709567901234,6.228496686008229e-05
fundamental_34,0.0026497598508230464,0.00023964406049382714
fundamental_35,0.0034204356995884773,1.4494292384567916e-05
fundamental_36,0.004025349950617284,0.0009636765030555554
fundamental_37,0.002975153966049383,0.00010292092334053497
fundamental_38,0.0014129061893004113,2.5406736232510294e-05
fundamental_39,0.005080338146090534,0.0017276536811440329
fundamental_40,0.002015244356995885,0.00011214581645874487
fundamental_41,0.007262748384332746,0.0013115299297797327
fundamental_42,0.011678707738536156,0.0019905547520385806
fundamental_43,0.006293360430041153,0.0011378961011882717
fundamental_44,0.006050743791152264,0.000636238032862037
fundamental_45,0.004454955365226337,0.0014823377205133747
fundamental_46,0.006600483225308642,0.0014834564014794237
fundamental_47,0.002801493549382716,0.00020852935825308645
fundamental_48,0.004091997499999999,0.000192577121856996
fundamental_49,0.0037661100082304537,5.232493949722218e-05
fundamental_5,0.005345828792181071,0.0006748710930539094
fundamental_50,0.0065673085030864215,0.001071283495680535
fundamental_51,0.005573977854938272,0.00038443617762139913
fundamental_52,0.0016941878806584361,0.00014448508943004117
fundamental_53,0.010912950905692732,0.0021137160342557127
fundamental_54,0.004387738096707819,0.0008086988171090534
fundamental_55,0.0030911999279835396,0.00027660253348148146
fundamental_56,0.006076310056584362,0.0019574875685082296
fundamental_57,0.00257001704585538,-0.00014074014995943564
fundamental_58,0.002307543603909465,0.00029139995034773667
fundamental_59,0.00332926887345679,0.00047625412842695474
fundamental_6,0.0007451230246913581,0.0005204394863506482
fundamental_60,0.006303884490740742,0.00039937661164808597
fundamental_61,0.001878291759259259,0.0002477155426851853
fundamental_62,0.006377700514403292,1.4128889140946309e-05
fundamental_63,0.002232036100823045,0.00012042638224259261
fundamental_7,0.0052847239711934155,0.0013193232485886833
fundamental_8,0.007029828256466784,0.0016791226034693955
fundamental_9,0.0021004591460905358,0.00013497631862139915
technical_0,0.0056013111012432355,0.00017776402053429943
technical_1,0.0036952031764403283,-0.0001678578192381688
technical_10,0.0028602377469135803,0.0002108438188733951
technical_11,0.009814333609192075,5.299840857631099e-05
technical_12,0.006330328503068605,0.0005664806342794889
technical_13,0.001758417790123457,0.00043204095005432104
technical_14,0.006308580205761319,0.0009183521589300413
technical_16,0.0016658283196159121,1.7140708765432096e-05
technical_17,0.01176064277153451,0.001727753401068873
technical_18,0.0008401767592592595,1.8659297345679012e-05
technical_19,0.010855071594831093,0.0018113255533011262
technical_2,0.01002534522496293,0.0015047358533302056
technical_20,0.015698548195697302,0.00573591017134608
technical_21,0.011509725186645493,0.0018278434225524165
technical_22,0.002338939187242798,0.00045036263591563774
technical_24,0.004370314562757201,4.948283455925906e-06
technical_25,0.0033392984166666657,0.00010209277490375515
technical_27,0.014452956138367803,0.005291386531270863
technical_28,0.0027374559753086426,-9.351687911522677e-06
technical_29,0.0026551161121399175,0.0006159799661563098
technical_3,0.003020160123456791,5.18428321825103e-05
technical_30,0.015159889084860441,0.002844666613280598
technical_31,0.005243301825102881,-0.000174912927556893
technical_32,0.004041986181584362,0.00019115439864998967
technical_33,0.003010546257201646,-0.00018107954506995882
technical_34,0.0010946246913580244,1.9878729944444443e-05
technical_35,0.011825016538800701,0.0037524089491906116
technical_36,0.009485390919753086,0.00256297252814928
technical_37,0.004222007480403684,-7.545350375067607e-05
technical_38,0.003784658050411522,0.00021030262071604946
technical_39,0.0024105113333333338,0.00017417552512139918
technical_40,0.011486127677555984,0.0022095376037325706
technical_41,0.003991948359053497,4.120820177962962e-05
technical_42,0.0018741841419753088,0.00010256865527109052
technical_43,0.009981601774985301,0.0009118751896495691
technical_44,0.003871347685185186,-0.00021016168964794235
technical_5,0.0037744813880070532,0.00012751992675722617
technical_6,0.008695220085051778,0.0003661486703749431
technical_7,0.010726968858612577,0.003945017310028379
technical_9,0.0003460411728395062,2.9293508737654324e-05
znull,0.0005251212345679013,-8.580279753086418e-06
