,train,valid
derived_0,0.004096649022633746,2.9980911722222215e-05
derived_1,0.00523753238580247,0.001020543977491173
derived_2,0.0026975537397119337,0.0001813402238770576
derived_3,0.003405337818930041,0.0002519104552962963
derived_4,0.003504714856995885,0.00011415783821835395
fundamental_0,0.005876254297325103,-0.0005840041829212446
fundamental_1,0.0015465282613168726,0.00014263021754041565
fundamental_10,0.0053250164379776595,0.0005995197392844651
fundamental_11,0.0036336961111111117,0.00025213949711919755
fundamental_12,0.003352368034979425,-0.00016112469190925923
fundamental_13,0.004349787530864198,0.0008554662058806584
fundamental_14,0.008259501467078188,0.0015741006559681075
fundamental_15,0.007412780377278072,0.0017107585202197234
fundamental_16,0.004948485473251029,0.0005715178107181069
fundamental_17,0.006241288165637858,0.001215051371199382
fundamental_18,0.0060390052551440344,0.00116880856688786
fundamental_19,0.003454087736625513,0.00011156332988888887
fundamental_2,0.004303351810699588,0.00021359655513899175
fundamental_20,0.004586524876543209,0.0008394397062371399
fundamental_21,0.005012824153292182,0.0009366544135648154
fundamental_22,0.0032879288065843625,0.00036011579027818934
fundamental_23,0.004329458791152263,0.0005028320522777777
fundamental_24,0.0010771906790123455,0.00010477521391666669
fundamental_25,0.003017256450617283,0.00026245808932098765
fundamental_26,0.002064646553497942,0.0005118520128374487
fundamental_27,0.0030760391358024687,0.0004915690567043312
fundamental_28,0.002257243271604939,8.051585432098764e-05
fundamental_29,0.004420850561728394,6.219647437654321e-05
fundamental_3,0.0027555747839506177,4.9180286147119366e-05
fundamental_30,0.003391653060699588,0.00011393602052057611
fundamental_31,0.0018534765432098763,0.00022679252487345686
fundamental_32,0.003958625498971193,0.00018149997061388888
fundamental_33,0.004090177141975308,-8.922393748045269e-05
fundamental_34,0.0029070523559670785,0.0004074727213230453
fundamental_35,0.0029869130452674893,0.00033627682487654315
fundamental_36,0.003966624931069958,0.0006087773968425923
fundamental_37,0.0035705989917695466,1.8819187699588488e-05
fundamental_38,0.002070629672839506,0.00012376953135555558
fundamental_39,0.006167069104938273,0.0016256147969050414
fundamental_40,0.0018812657510288069,-1.789872350823047e-05
fundamental_41,0.007436143309670784,0.0008861506931510802
fundamental_42,0.011558765812757202,0.0018896298192961213
fundamental_43,0.006588233780864197,0.0009549039537268517
fundamental_44,0.005806533845679011,0.0003824607483168724
fundamental_45,0.00462773215020576,0.0015708400370288069
fundamental_46,0.006208832245884773,0.0013235138778139918
fundamental_47,0.002938963251028807,0.0003604997626380659
fundamental_48,0.0032384609053497946,0.0002255288340534979
fundamental_49,0.0031307529701646076,0.00021612978900802053
fundamental_5,0.00456968162037037,0.0011955031181110599
fundamental_50,0.004649028683127573,0.0006744328865369342
fundamental_51,0.0047929721234567894,6.72332842090535e-05
fundamental_52,0.0019977817489711933,0.00013642768989711936
fundamental_53,0.011729697279688419,0.0019823646934575747
fundamental_54,0.0033099176954732505,0.0007902871078456792
fundamental_55,0.003200516676954732,0.00018664108174588475
fundamental_56,0.006725123950617283,0.0019215427194958848
fundamental_57,0.0028213998393592002,0.00021000914837410333
fundamental_58,0.002295295925925926,0.0002457181562109054
fundamental_59,0.0036445779578189305,0.0006354612841975307
fundamental_6,0.000575754475308642,5.322411207450617e-05
fundamental_60,0.007390459149176953,0.0005780734497664611
fundamental_61,0.0015519071399176959,0.00014957960910082305
fundamental_62,0.005763376260288065,0.0006298753790619343
fundamental_63,0.0022529247325102884,0.00018300149937242798
fundamental_7,0.005886330489417989,0.00147250151769077
fundamental_8,0.007004097577160495,0.001495702044958282
fundamental_9,0.002232152397119342,0.0002015620648631688
technical_0,0.006262138106101193,-8.140468545026914e-05
technical_1,0.0029773181893004105,-3.618300226028807e-05
technical_10,0.0023931484670781894,1.9041469958847743e-05
technical_11,0.010517849698562584,-0.00016316527894884138
technical_12,0.006993743208210514,0.0005251385693070467
technical_13,0.0016808232530864198,0.00023468521839506177
technical_14,0.005887553094503233,0.0010674566189021165
technical_16,0.001368134845679012,6.628042104938272e-05
technical_17,0.011307552765932455,0.0014631979259396237
technical_18,0.0011844339938271607,-1.7747393915637852e-05
technical_19,0.011173740333063885,0.00234223997860729
technical_2,0.010878187226882769,0.001256533775035561
technical_20,0.01622904030882132,0.005837178966136581
technical_21,0.010565814054014574,0.0016198097933404394
technical_22,0.0036220797736625514,0.0011577725506651231
technical_24,0.004888446434156379,8.833160887242797e-05
technical_25,0.0038365039866255133,8.864406283950607e-06
technical_27,0.01452569635806923,0.004265592807600809
technical_28,0.0020882496183127577,4.799868985596707e-05
technical_29,0.004037769403925292,0.0006725369152835707
technical_3,0.00277084739197531,3.8362352707818934e-05
technical_30,0.015775583518106553,0.002677468910488422
technical_31,0.005290864868312756,0.00017571828015154319
technical_32,0.004014797316970408,0.00010952579752077683
technical_33,0.003693315149176954,-4.4706944944958925e-05
technical_34,0.0010581224074074074,1.3429994876543211e-05
technical_35,0.013642915598838914,0.004318663969328491
technical_36,0.008506332893592006,0.002193984827085141
technical_37,0.004475339341318833,0.0001679495903816138
technical_38,0.004170627692092887,0.00023660276313046727
technical_39,0.0023939286975308634,3.62702988271605e-05
technical_40,0.011466389909881433,0.002520967403280714
technical_41,0.0035786671923868324,9.117428801441152e-05
technical_42,0.0018350453248089358,0.00014134225156447092
technical_43,0.009381920039615734,0.0008798022443619233
technical_44,0.0027512081841563787,1.3417276855967067e-05
technical_5,0.004512009232510286,-0.00017464807010082305
technical_6,0.008980581981187534,0.0005962383413916521
technical_7,0.010345207981481485,0.0038551875624284974
technical_9,0.0007912991666666666,1.3785846793209875e-05
znull,0.0003421443209876544,4.464315370370371e-05
