,train,valid
derived_0,0.004391201085390949,0.0003664920543014404
derived_1,0.004496169161228689,0.0005959712845247912
derived_2,0.003042991358024692,0.00010112308677366256
derived_3,0.0029695372798353914,0.00028401750338065846
derived_4,0.0032423686522633746,1.3675285028806576e-05
fundamental_0,0.005322019323045267,-0.0004176641630041153
fundamental_1,0.0018999699434156378,7.674201918127571e-05
fundamental_10,0.005565404290417401,0.0006969639358480982
fundamental_11,0.0034400901954732507,0.00033742993369580246
fundamental_12,0.0028330637757201646,0.00013841108477366252
fundamental_13,0.004206491936213992,0.0010695401421296298
fundamental_14,0.007920285555555554,0.001464203133621605
fundamental_15,0.008271838309670784,0.0018066003465232509
fundamental_16,0.003441478179012346,0.000495962093611111
fundamental_17,0.007046052566872428,0.0010871191355189811
fundamental_18,0.005894685910493829,0.000642775471075823
fundamental_19,0.003373095277777778,0.00020949234618065847
fundamental_2,0.0029284730349794235,0.0005124962654979424
fundamental_20,0.005438813092592593,0.0005736694413337448
fundamental_21,0.006045077260288065,0.0005622757875137861
fundamental_22,0.0037796722890946497,8.610128055555536e-05
fundamental_23,0.004875359943415639,0.0005979830725432099
fundamental_24,0.0013007346296296295,5.0601030030864215e-05
fundamental_25,0.0034399538888888904,0.0003374322784465021
fundamental_26,0.002143810956790123,0.0003581923070370369
fundamental_27,0.0028757258641975304,0.0004234756813415638
fundamental_28,0.001210540024691358,5.535750355185187e-05
fundamental_29,0.004567787283950618,5.680716937242796e-05
fundamental_3,0.0029231066152263377,0.0003792565323695472
fundamental_30,0.003960417613168724,0.0003194350833113168
fundamental_31,0.0027204312654320983,0.0005228423489999999
fundamental_32,0.004560284356995883,0.0002450840754794239
fundamental_33,0.003983745689300411,0.00017064381681069962
fundamental_34,0.0023167378858024697,7.778223984320988e-05
fundamental_35,0.004096989197530865,0.0006502555967006174
fundamental_36,0.004045781985596708,0.0004870771498868314
fundamental_37,0.0024514058076131684,0.0004865975786419753
fundamental_38,0.0012153531790123457,0.00012374112311728394
fundamental_39,0.005987082455761317,0.0018719553727119342
fundamental_40,0.0021453829732510283,0.00023389002641975302
fundamental_41,0.0065409689979423905,0.0011022955085226336
fundamental_42,0.01046610577336861,0.0010875212434054437
fundamental_43,0.00696445936728395,0.0007351233908784979
fundamental_44,0.004834500335390948,0.0002717821546733539
fundamental_45,0.004317811841563786,0.0018222165258446504
fundamental_46,0.005389126599500293,0.0007235687976278659
fundamental_47,0.003621074562757201,0.0006235672839391976
fundamental_48,0.0037692290082304535,0.0002581861803573046
fundamental_49,0.0037188483919753097,6.0472677691358095e-05
fundamental_5,0.005057756424897122,0.0012437359755063785
fundamental_50,0.005381576059670783,0.0004087899544500001
fundamental_51,0.004108074094650206,0.00028239608885596704
fundamental_52,0.0016935681481481477,0.00024448473432098764
fundamental_53,0.01200360814285714,0.0022885751496112584
fundamental_54,0.004095608782921809,0.000411694405675926
fundamental_55,0.0027026398559670778,-0.00017422795778559673
fundamental_56,0.00528278979835391,0.0023015767898497946
fundamental_57,0.002539498127572016,0.0005371777649434154
fundamental_58,0.002971971204732511,0.00021295643693004115
fundamental_59,0.0031753562551440325,0.0005436251445493828
fundamental_6,0.0009734073456790124,5.595203827160494e-05
fundamental_60,0.006730054963991769,0.0006693238064187242
fundamental_61,0.002162862160493827,0.00035435263703703705
fundamental_62,0.005433499408436215,0.0004339504658876543
fundamental_63,0.0029249818106995887,0.00033270800426543206
fundamental_7,0.005787352334656086,0.0007859726427946942
fundamental_8,0.007253637938124632,0.001013673258947153
fundamental_9,0.0026815357458847733,6.839024315510288e-05
technical_0,0.005506736209891448,0.0001550517073920013
technical_1,0.00279849683744856,-0.0003913080277427983
technical_10,0.0027590459670781887,0.0001324100133170658
technical_11,0.010145047254406944,0.000248736472666404
technical_12,0.007029656642614417,0.0006298787053281375
technical_13,0.0015702740802469135,0.0002686412070679012
technical_14,0.007041524146090534,0.0008259847213076133
technical_16,0.0015049946913580248,-6.603055395061753e-07
technical_17,0.012216146404150429,0.0015189598297862413
technical_18,0.0008518452983539093,1.0171988395679013e-05
technical_19,0.011789664273762764,0.0017308755046661775
technical_2,0.010893058676121888,0.001293169929263717
technical_20,0.01620857062604816,0.006079595689068417
technical_21,0.010901746320134086,0.0017393259041517456
technical_22,0.002714682129629629,0.00048063049006975313
technical_24,0.004761188029320987,-0.00010493479049382714
technical_25,0.004034031016460906,-4.891142770679021e-06
technical_27,0.013734051283656675,0.005328436819298834
technical_28,0.002405102860082304,0.00017464027019341565
technical_29,0.003391582942386832,0.000537128836606408
technical_3,0.003079766769547326,-9.978212343724274e-05
technical_30,0.015910908486706534,0.0028953344157150265
technical_31,0.005611225043209876,1.054640833456792e-05
technical_32,0.004805894223491084,0.0003361132336771125
technical_33,0.0033619143662551444,3.6722992970164594e-05
technical_34,0.0011390091975308644,2.8379636728395067e-05
technical_35,0.013287122918871257,0.00425298190420615
technical_36,0.009798330974426806,0.0034060229053059004
technical_37,0.0045714808832059564,0.00023611202699647265
technical_38,0.004079508370370371,0.00024586807002777785
technical_39,0.002477894917695474,0.00022851760535185186
technical_40,0.011768493115397804,0.0029646237552557277
technical_41,0.004843050061728397,0.00013903466666255143
technical_42,0.0016453306584362133,0.0001656877415740741
technical_43,0.009477819530055852,0.0011547029636593178
technical_44,0.0035195817294238685,0.0001047130810504115
technical_5,0.004265029807466198,0.00010639412030658441
technical_6,0.008518822257201646,0.0005690132502348766
technical_7,0.011434664654174014,0.0038730102124620814
technical_9,0.0006495853559670783,8.622507407407406e-06
znull,0.0005074551851851851,-1.271003549382716e-05
