,train,valid
derived_0,0.004038223353909464,0.0004048940469372429
derived_1,0.005424211378600822,0.000734107386228498
derived_2,0.0033236044753086422,0.00015330552659259257
derived_3,0.0030509559742798354,0.00029144592080658434
derived_4,0.0037553493004115206,-6.099672157355971e-05
fundamental_0,0.006361913207818933,-0.0001227065790573044
fundamental_1,0.0014423577572016465,0.000227706098542181
fundamental_10,0.005627156366255144,0.0007302298531848911
fundamental_11,0.003983136332304528,0.00013302029010113178
fundamental_12,0.0025480296810699585,-5.371988012654325e-05
fundamental_13,0.003676475639917696,0.0005147958758297325
fundamental_14,0.007450459744855966,0.0012177328696902263
fundamental_15,0.008818293952674895,0.0023509482047577163
fundamental_16,0.004382175874485598,0.0003384902795320988
fundamental_17,0.0068013784300411505,0.0008163191340413581
fundamental_18,0.004865752335390948,0.0008174046818209877
fundamental_19,0.0030283802263374477,8.232328670987656e-05
fundamental_2,0.0032038965740740746,2.244160107407407e-05
fundamental_20,0.004845536399176955,0.0004092438474899177
fundamental_21,0.0046835522674897115,0.0003878098181246913
fundamental_22,0.002754122407995296,0.0001923136199926514
fundamental_23,0.004731975288065843,0.00036563802516872425
fundamental_24,0.0017707395061728399,0.000289506706074074
fundamental_25,0.003074723090534979,0.00016671196023662548
fundamental_26,0.001751077037037037,-0.00012789955320987648
fundamental_27,0.0026387888168724286,0.00040837854333230453
fundamental_28,0.0018854166234567895,-6.227469277777775e-05
fundamental_29,0.004341424043209877,8.026916999938271e-05
fundamental_3,0.003208733508230452,0.0005316296565300412
fundamental_30,0.0029369686316872427,0.00013997196114403293
fundamental_31,0.002727321172839506,0.00018465578146296288
fundamental_32,0.004256094115226337,0.00020245984136625517
fundamental_33,0.003550927788065843,-4.362670833867797e-05
fundamental_34,0.0029999459495884777,0.0006944671272125514
fundamental_35,0.0030786713991769565,0.00027966602751028797
fundamental_36,0.004133542735596708,0.00033004344087654314
fundamental_37,0.003725886230452674,6.4948687744856e-05
fundamental_38,0.0020465646707818926,0.00016465399638271604
fundamental_39,0.005950197762345679,0.0014286934221306583
fundamental_40,0.002735304737654321,0.00012003957471707823
fundamental_41,0.006016461033950615,0.0011103606552409567
fundamental_42,0.011215613601263963,0.0018888475832860088
fundamental_43,0.006044455843621399,0.0008463162786699387
fundamental_44,0.005347291260288067,0.0002759781077687242
fundamental_45,0.004607321155349794,0.001604928607983539
fundamental_46,0.006078714585390947,0.0005544678644845679
