,train,valid
derived_0,0.004561098771604939,0.00029319358610440326
derived_1,0.004121148539094649,0.00030726862167232503
derived_2,0.003136156193415639,7.106762552469137e-05
derived_3,0.003955748873456789,0.000348117969346708
derived_4,0.0038214417592592606,6.5789511877572e-05
fundamental_0,0.005168165586419754,-0.00017037350890884774
fundamental_1,0.0017862443364197531,8.517742024622943e-05
fundamental_10,0.006197968899691357,0.0009846402403757204
fundamental_11,0.003205057361111111,9.220597498765428e-05
fundamental_12,0.0023876656172839516,8.09856766800823e-05
fundamental_13,0.004198256327160494,0.000490555143925926
fundamental_14,0.008286325437242798,0.0010026896878525717
fundamental_15,0.008036318447530864,0.0014989687107583775
fundamental_16,0.004279753636831276,0.00020307694859876546
fundamental_17,0.006504895257201647,0.000974073686248066
fundamental_18,0.006440653179012347,0.0008535147854176954
fundamental_19,0.0031657070473251033,5.008574124382716e-05
fundamental_2,0.004228448441358024,0.0006629528644969136
fundamental_20,0.005321709655349795,0.0007423483720185184
fundamental_21,0.005328192902263372,0.0005386766185828187
fundamental_22,0.002840661404320988,0.0003616362288743962
fundamental_23,0.003392188775720164,0.0003995109013553498
fundamental_24,0.0013767375432098764,6.647248828395064e-05
fundamental_25,0.0035452303806584357,5.0212297529835445e-05
fundamental_26,0.0014592593672839507,0.000541637057026749
fundamental_27,0.0035591392870370367,0.00025218177404094644
fundamental_28,0.0016483195987654323,5.545979382716051e-05
fundamental_29,0.0057118005658436215,0.00024208486998333323
fundamental_3,0.0024797645884773664,0.00038023278573045264
fundamental_30,0.002913533014403292,0.00020850769148353913
fundamental_31,0.0026204966049382717,0.00022041889645061727
fundamental_32,0.004056387469135803,0.00011883017786008235
fundamental_33,0.004382310195473252,2.781408543312755e-05
fundamental_34,0.0025901155761316875,5.86611694009259e-05
fundamental_35,0.003734068930041152,0.00045266834195473247
fundamental_36,0.004155610102880659,0.0006495142294755147
fundamental_37,0.0026636230092592604,0.00018848696957664607
fundamental_38,0.0013353470987654318,2.6911791890946507e-05
fundamental_39,0.00570506344855967,0.0016548268103826133
fundamental_40,0.0027292640545267493,0.0002934127253395061
fundamental_41,0.006307863578630217,0.001092060660754703
fundamental_42,0.011132335509259258,0.0015094826670950324
fundamental_43,0.006072304502057614,0.0005218814311676956
fundamental_44,0.005271245951646087,0.0004059459094239713
fundamental_45,0.005195933724279835,0.0017770111118312758
fundamental_46,0.0062198044454732536,0.0008941415187469131
fundamental_47,0.0032380591316872437,0.0002715869579160494
fundamental_48,0.0035591586111111116,0.00028104083860802464
fundamental_49,0.0039028675524691333,-2.238017294465028e-05
fundamental_5,0.0059867637839506145,0.0012735258946707816
fundamental_50,0.004926137592592593,0.0006950769688168723
fundamental_51,0.004294977746913582,0.00024184228082088486
fundamental_52,0.001641698312757202,0.00011339317043950617
fundamental_53,0.011147762656746036,0.0019761493985429564
fundamental_54,0.0037765717901234574,0.0005252082428230452
fundamental_55,0.0031690097016460893,0.0002861979768065843
fundamental_56,0.005924011553497942,0.0018701512449763374
fundamental_57,0.0025114173786008227,0.00025790076455452677
fundamental_58,0.0025649949624485598,1.3513099422942378e-05
fundamental_59,0.0027279083168724287,0.0004971238489650205
fundamental_6,0.0008874298271604939,0.0001987598217962963
fundamental_60,0.005887598341563788,0.0006941880605833332
fundamental_61,0.0017564919753086418,0.0005861898967907407
fundamental_62,0.00721487766111111,0.0004937818599979629
fundamental_63,0.0019184038786008233,4.300766179218102e-05
fundamental_7,0.005105667004115227,0.0005422672437911521
fundamental_8,0.006169987894620811,0.0015173182667163577
fundamental_9,0.0030732729115226336,1.4714615385802471e-05
technical_0,0.005931780734709154,0.00016931524296871615
technical_1,0.0030164229238683125,-0.00020205045117397118
technical_10,0.0031904775720164613,0.00034229650287037036
technical_11,0.01071834689263,0.0003007473822346406
technical_12,0.007717574863643556,0.0003209841246200805
technical_13,0.0017701530411522632,0.00047047217219845677
technical_14,0.007042236106995884,0.0014570529460905348
technical_16,0.0017762102439741326,6.469013518518517e-05
technical_17,0.011761120571510526,0.0017020519326700775
technical_18,0.0009431389506172838,4.82495329218107e-06
technical_19,0.009955094498623807,0.0018809917524017451
technical_2,0.01026558444516867,0.0018985483766725683
