,train,valid
derived_0,0.004391395792181069,0.0001929559036779835
derived_1,0.004849871767489711,0.001071448838665638
derived_2,0.003444459017489711,0.000253828263085391
derived_3,0.002893370019547326,0.00023107186594650204
derived_4,0.0037289676440329217,-4.648653227160494e-05
fundamental_0,0.005423867325102883,-0.00044949587063847733
fundamental_1,0.0016812450257201645,0.00023058057780946505
fundamental_10,0.00636080636574074,0.0006185678795135806
fundamental_11,0.003708339917695474,0.00039496363944650206
fundamental_12,0.0028683611213991774,-0.00011239991427983539
fundamental_13,0.003361057921810699,0.000704808841711934
fundamental_14,0.009105171421810701,0.0021173242122273666
fundamental_15,0.00805857787404468,0.0012714126739353853
fundamental_16,0.00461957100308642,3.1618689823045906e-06
fundamental_17,0.008240123818930042,0.0013755771595125512
fundamental_18,0.00504489512757202,0.0009844253499094653
fundamental_19,0.003114240751028807,0.00014953733183950614
fundamental_2,0.0030831072736625512,0.0001907587155480041
fundamental_20,0.0052772691358024685,0.0009291292147654322
fundamental_21,0.005937450041152263,0.0008024548845648148
fundamental_22,0.0030650962932098776,0.0003896466853934979
fundamental_23,0.004034627103909464,0.0004730900690495885
fundamental_24,0.0014450113518518516,0.00013452520141975309
fundamental_25,0.003053103755144034,0.0002294327501680041
fundamental_26,0.0013295845473251032,0.0002551764597736625
fundamental_27,0.0023430641872427983,0.0005370938754886831
fundamental_28,0.0018504205555555557,7.54926926851852e-05
fundamental_29,0.0044636129783950625,-0.00024910801302674884
fundamental_3,0.002437206157407407,0.0002932734157263374
fundamental_30,0.003622103158436215,0.00010417871431574073
fundamental_31,0.002591227901234567,0.00034426474279423876
fundamental_32,0.004141541461934157,0.00035351339004938273
fundamental_33,0.003958108240740742,-0.00019155270143004114
fundamental_34,0.0024575780915637867,0.00012324381045010285
fundamental_35,0.0037201551646090535,0.00043233946255144025
fundamental_36,0.0034597925720164604,0.00037140363799104934
fundamental_37,0.0029952832510288054,0.00028579150223971187
fundamental_38,0.0021282247386831274,0.0001390150027572016
fundamental_39,0.006559062586419754,0.0018245729674691356
fundamental_40,0.0031665678600823043,0.0002545488730596708
fundamental_41,0.005879056809670781,0.0008651400352234567
