,train,valid
derived_0,0.00424634358436214,0.0004034530763461935
derived_1,0.005065101856995885,0.0009617474663359053
derived_2,0.0036573746913580248,0.00024828451467181074
derived_3,0.0038499659773662555,0.00033289062328189297
derived_4,0.0033545913786008235,0.00020106265506481482
fundamental_0,0.006300502129629629,-0.00047232801434506165
fundamental_1,0.0019573696090534978,0.0001710174390740741
fundamental_10,0.005921732991769545,0.0008201143253267609
fundamental_11,0.003985350961934155,0.0002848828371736934
fundamental_12,0.0027803668703703702,1.1938351179012392e-05
fundamental_13,0.0032523298065843622,0.0003698409748734569
fundamental_14,0.006827378940329219,0.0005125086384410493
fundamental_15,0.008417757382275131,0.0012768642115420338
fundamental_16,0.003874029212962965,0.0006319557927539094
fundamental_17,0.007121824564814814,0.0008800283898049379
fundamental_18,0.004930102660493825,0.0008559038996543212
fundamental_19,0.0027206827932098766,0.00018739410220781894
fundamental_2,0.002955752296296296,0.0002573212363796297
fundamental_20,0.004858861429012346,0.0009018388385442387
fundamental_21,0.005778948198118751,0.0005466775998854059
fundamental_22,0.00303394638888889,0.0002735082203683127
fundamental_23,0.0037662104783950626,0.0005355927493518519
fundamental_24,0.001490467304526749,0.00016992697946296295
fundamental_25,0.002955271111111111,0.0003191407807873457
fundamental_26,0.001741010987654321,5.372268355144034e-05
fundamental_27,0.0031863945380658427,0.00020741222711728394
fundamental_28,0.001932445411522633,9.459633455761306e-06
fundamental_29,0.004858476049382717,0.00023644729032098764
fundamental_3,0.0025688286666666667,0.0005072068942314816
fundamental_30,0.0037655657613168726,-0.00027782740545586416
fundamental_31,0.00229933658436214,0.00020131580038168726
fundamental_32,0.004094711800411522,0.00021154107897427982
fundamental_33,0.00435522289506173,-0.00013579651693106993
fundamental_34,0.0025363397788065838,4.69389524276235e-05
fundamental_35,0.002811863137860082,0.0005927634609166665
fundamental_36,0.0045882911831275726,0.0005096004424501028
fundamental_37,0.00317776078909465,0.00019707564360715017
fundamental_38,0.0016862515205761316,0.00021053009706893002
fundamental_39,0.006743096784979424,0.0019468555314444442
fundamental_40,0.0029297407499999997,0.00016146851156444752
fundamental_41,0.005824235630070547,0.0009100111043502349
fundamental_42,0.010797643881540272,0.0014941533179560111
fundamental_43,0.005945633478395061,0.0010367408553302467
fundamental_44,0.0059383522870370365,0.00041709334696090526
fundamental_45,0.0038924401697530853,0.0012917249526028809
fundamental_46,0.006004243312757203,0.001318359385960288
fundamental_47,0.002413962139917696,0.0003028779810810699
fundamental_48,0.0035849164897119334,0.0004489955536769548
fundamental_49,0.0030129058703703697,0.0001329741733677983
fundamental_5,0.004907959876543212,0.0014682217447880657
fundamental_50,0.005197468389917695,0.0005666874403487652
fundamental_51,0.0033791527572016476,0.00011172812707818932
fundamental_52,0.0020413843323045266,-8.865378124485598e-05
fundamental_53,0.011730343628306881,0.0021579966403172854
fundamental_54,0.0022879850853909462,-9.617384802777776e-05
fundamental_55,0.002824799377572017,0.00023651159941769548
fundamental_56,0.005444792179012344,0.0017900799315905347
fundamental_57,0.0023668465380658438,-0.0001181544944169753
fundamental_58,0.002449743152263375,0.0003356000317017778
fundamental_59,0.003427988980452675,0.0008956245495236624
fundamental_6,0.0010920757716049382,0.00019261016975308644
fundamental_60,0.006350128007201647,0.0010605481857458847
fundamental_61,0.0021113414969135807,0.00029395218666255146
fundamental_62,0.0065959354068930035,0.0005613528452613169
fundamental_63,0.002954546183127572,0.00023600568611934145
fundamental_7,0.006069252361111112,0.0010853064253756844
fundamental_8,0.007115317374412111,0.001799850801216946
fundamental_9,0.0017342553806584365,0.00018760708577942388
technical_0,0.006353866678387314,1.7534424942128826e-05
technical_1,0.0030110602911522645,1.6696892264403253e-05
technical_10,0.003047080534979424,0.00016657258638909465
technical_11,0.01090031533788895,0.00040324421340989986
technical_12,0.006888111997631313,0.0007302470706010469
technical_13,0.001652205967078189,0.0003878666826337449
technical_14,0.007041091825837744,0.0005405482080834508
technical_16,0.0012263317962962963,8.044967088477365e-05
technical_17,0.011513516151446149,0.0015523209441538717
technical_18,0.0008844153858024692,1.1845440591769553e-05
technical_19,0.01140494562117872,0.0023035470391410983
technical_2,0.010314098744039227,0.001433687166343701
technical_20,0.015966191558432315,0.006167982370673643
technical_21,0.01091112131016823,0.0016111110843490626
technical_22,0.0024653446810699595,0.00107949504590535
technical_24,0.004788637435185185,-5.096480682304525e-05
technical_25,0.003517681533656674,-4.666553453849289e-08
technical_27,0.013119483917352539,0.0040760592622998615
