,train,valid
derived_0,0.004650614557613172,9.107321096985594e-05
derived_1,0.004749420572016463,0.0007610181505014402
derived_2,0.004390334526748972,0.0002455695287088478
derived_3,0.004201541402263375,0.00018425235267078183
derived_4,0.0036870918004115235,0.00017862919467613166
fundamental_0,0.005445565573045267,-9.554408220061725e-05
fundamental_1,0.0015187892592592597,0.00011084110130864197
fundamental_10,0.006023925483539094,0.0002189603809825102
fundamental_11,0.0031405695267489706,0.00027707501521810705
fundamental_12,0.0023779270061728393,0.00030818691039094645
fundamental_13,0.004165730411522633,0.0004990399918580246
fundamental_14,0.00851100974897119,0.0011842726593219134
fundamental_15,0.008494431022633742,0.001425530835460905
fundamental_16,0.004671462026748972,0.0010853754904246605
fundamental_17,0.0065392541563786,0.0006472707789639918
fundamental_18,0.005917500622427983,0.0008865076029432096
fundamental_19,0.0028723048765432095,0.00011205453519547326
fundamental_2,0.0029539899485596707,0.00034934038267489705
fundamental_20,0.005354590936213992,0.0006462027248364196
fundamental_21,0.0056856237788065886,0.0007551206385585498
fundamental_22,0.0029633090452674893,0.0003285636453133231
fundamental_23,0.003963525066872428,0.0008055849206080244
fundamental_24,0.0014484587911522636,0.00047032055647530863
fundamental_25,0.0025086215967078194,0.00023192991714197526
fundamental_26,0.001765346841563786,0.00015350089021604933
fundamental_27,0.0037873033024691367,0.000515680785879218
fundamental_28,0.0016048001234567903,6.107391484567902e-05
fundamental_29,0.004969688261316873,0.0001770919370823045
fundamental_3,0.002695369043209877,0.00037594244399176955
fundamental_30,0.003771751229423868,0.00012364162861008227
fundamental_31,0.002860790869341564,6.366815415637864e-05
fundamental_32,0.004767018230452674,0.0003243795948368313
fundamental_33,0.0037688971502057617,6.869106820918717e-05
fundamental_34,0.002509951923868313,0.00038576369423034987
fundamental_35,0.004033314953703704,0.0004303299706867281
fundamental_36,0.003536109938271605,0.0004332468546388888
fundamental_37,0.00315057345164609,-0.00010581130916563777
fundamental_38,0.0016511446296296297,0.00014273767235802468
fundamental_39,0.005228020906378601,0.0016436315262139914
fundamental_40,0.002452926146090535,0.00017882321394753088
fundamental_41,0.006332035153292182,0.0015005354820683645
fundamental_42,0.01097797731099353,0.0015329177773837448
fundamental_43,0.005541932047325104,0.0005643119329547322
fundamental_44,0.006766307284538507,0.00020336235219473836
fundamental_45,0.0045418326234567905,0.0013332755561316874
fundamental_46,0.005178553385802469,0.001171310496339506
fundamental_47,0.0026898020987654323,0.00022057585305555554
fundamental_48,0.002834941676954733,0.0004075208597839507
fundamental_49,0.003639745408436212,-7.415505031553498e-05
fundamental_5,0.005856507205761313,0.0012641156357866051
fundamental_50,0.006660828669753085,0.00018720458784104933
fundamental_51,0.004021723672839508,0.0002840827738092593
fundamental_52,0.0015879152469135801,0.00017710094855185186
fundamental_53,0.011124792032627869,0.002408490570561685
fundamental_54,0.003341349609053498,0.0008782141089876647
fundamental_55,0.0033703624794238674,0.00018807284890946506
fundamental_56,0.004619964327160495,0.0017443053354218106
fundamental_57,0.00258515546399177,0.0003127529680477366
