,train,valid
derived_0,0.004080034061728394,0.0005232424626409463
derived_1,0.004444783101557908,0.0007157980272160493
derived_2,0.003402026486625514,0.00019850904283332722
derived_3,0.003998718845679013,0.00033282255000203706
derived_4,0.003826296975308642,0.00014423531334362136
fundamental_0,0.004784045633744855,-0.000559996164515432
fundamental_1,0.0018134380967078185,0.00011489040894336418
fundamental_10,0.0061722407650891655,0.0005043666269447872
fundamental_11,0.003484978590534979,0.00026001917542181055
fundamental_12,0.0022356109670781887,0.00024159138000504112
fundamental_13,0.004915291302469135,0.0003847730952640948
fundamental_14,0.008307845874485601,0.0016480248092564818
fundamental_15,0.008329148854938273,0.0015977155708174898
fundamental_16,0.004845809185773073,0.0004744670823466196
fundamental_17,0.006236664279835392,0.000988431120661008
fundamental_18,0.005160831255144032,0.0006853302786069959
fundamental_19,0.0032084134773662553,-0.00011668245888343625
fundamental_2,0.0034062695987654317,3.291405154320993e-05
fundamental_20,0.005025276687242799,0.0007418576341913579
fundamental_21,0.006011408850823044,0.0007194405363024695
fundamental_22,0.0030010587037037043,0.00022707040943323046
fundamental_23,0.004336999449588478,0.0007402435404248559
fundamental_24,0.001606223240740741,8.580106364197533e-05
fundamental_25,0.0025431726543209874,0.0001770294747119341
fundamental_26,0.0018010342901234565,0.0005648402099382717
fundamental_27,0.0023667075617283947,0.00019148724521347732
fundamental_28,0.0015509133641975303,9.502955482098763e-05
fundamental_29,0.0053685006584362135,0.00023058479917283955
fundamental_3,0.002603202826131687,0.00030524077398436214
fundamental_30,0.0029414712242798345,0.00011774078705864197
fundamental_31,0.002227436100823045,0.00029177826961111113
fundamental_32,0.0030395526471193417,0.00023014002025308641
fundamental_33,0.0041129926903292185,-5.9374128652160476e-05
fundamental_34,0.0022476977983539098,0.00023501999408847733
fundamental_35,0.0041310573148148145,0.000340893460308642
fundamental_36,0.0037100229115226324,0.0006648618217211932
fundamental_37,0.003468294614197531,0.0004278504423092594
fundamental_38,0.0018135647736625515,0.00013241637724691359
fundamental_39,0.0062864826574074075,0.0015037744082530863
fundamental_40,0.002116948653292181,-0.0002744691448559671
fundamental_41,0.006501459061140505,0.0012272897489218107
fundamental_42,0.010557398984567899,0.0018646014208938682
fundamental_43,0.00558837409979424,0.0006498035384588478
fundamental_44,0.006264391447530865,0.00021452378174135803
fundamental_45,0.004336477443415639,0.0014515755593106994
fundamental_46,0.005321779490740741,0.00040038739846584375
fundamental_47,0.0031653883024691356,0.0002716034350462963
fundamental_48,0.004139053251028807,0.0002892241800211934
fundamental_49,0.0032554943302469134,-0.00012823330482489704
fundamental_5,0.005640962751028808,0.0012462670077263375
fundamental_50,0.004955581563786007,0.0006343484288220167
fundamental_51,0.003810446347736625,0.00015942913866872423
