,train,valid
technical_11,0.0113461192192229,0.0003799596344964408
technical_12,0.0070692382993092304,0.0007277782502773348
technical_13,0.0018101751646090536,0.00024314723763374478
technical_14,0.0056269920370370366,0.0006993380907530863
technical_16,0.0023759499467960023,7.013046650793652e-05
technical_17,0.011043451871439692,0.0017331882109392054
technical_18,0.000861913040123457,9.513013870370373e-06
technical_19,0.010713534423254381,0.001814936959745968
technical_2,0.010977075239120618,0.001678881369844407
technical_20,0.016032957620671345,0.0057946867297590555
technical_21,0.011260286885514177,0.002045305892170598
technical_22,0.0032046270576131675,0.0007614877248868313
technical_24,0.004295312462962962,0.00017393308761337448
technical_25,0.003929214663580247,1.2070062413065868e-05
technical_27,0.013645768975602586,0.005115425780932736
technical_28,0.0022649306049382714,0.0002900446682654321
technical_29,0.00426429878600823,0.0009146457872613173
technical_3,0.003041930095679013,-2.142656269096709e-05
technical_30,0.014947812994957286,0.0029798527955370423
technical_31,0.005215103832304526,-0.00021581278647983543
technical_32,0.0045333092389770735,0.00016982679084156371
technical_33,0.003843846975308643,0.00012886348454537036
technical_34,0.0012984898148148147,-9.207734567901233e-07
technical_35,0.012274780255021558,0.003023523224153871
technical_36,0.008947420627278067,0.0025736360531715165
technical_37,0.004252206782039976,0.00021895821620951183
technical_38,0.004353331033068784,0.0003197564491209245
technical_39,0.002170235699588478,0.00019271346092901233
technical_40,0.012343590760288068,0.0026063662028273375
technical_41,0.005013242697530864,0.0002055949564752057
technical_42,0.0017052487037037037,0.00010138344900617285
technical_43,0.009310848261757789,0.0006485925695944847
technical_44,0.0032855256923868315,-6.427419478847736e-05
technical_5,0.004167919145796588,5.6774765763447954e-05
technical_6,0.009467990872770919,0.0005535532120958187
technical_7,0.012353193426072896,0.004272836742446064
technical_9,0.00039750391975308647,1.2552750102880658e-05
znull,0.0006829462345679012,8.435510524691359e-05
