,train,valid
derived_0,0.003597672888888889,0.000243505730781893
derived_1,0.004917581613168725,0.0003924297471281894
derived_2,0.0030370587983539104,0.0002353322161545268
derived_3,0.003996181337448559,0.000182842113058642
derived_4,0.003916527186213992,0.0005276543601037037
fundamental_0,0.004790306729570842,-0.0001252024381708113
fundamental_1,0.0014633098251028802,0.00011877344249999998
fundamental_10,0.005778563346413874,0.00080307289624515
fundamental_11,0.0028822297839506176,0.0002980035106703704
fundamental_12,0.002133203353909465,0.00020425370724958845
fundamental_13,0.004265577294238682,0.0005077410970370371
fundamental_14,0.007789504371399177,0.000592774223814609
fundamental_15,0.008342602897707229,0.0025174205019823635
fundamental_16,0.004465212427983539,0.0005455705969958846
fundamental_17,0.006784041584362141,0.0010994747816651749
fundamental_18,0.0063764811574074055,0.0009995113578492797
fundamental_19,0.004642840960905351,6.165395197448564e-05
fundamental_2,0.00419960079218107,0.00032962691153086415
fundamental_20,0.0053669106481481505,0.0006481617618909465
fundamental_21,0.005791179962815994,0.0002902564860821605
fundamental_22,0.0033779890072016478,-3.836175607227372e-05
fundamental_23,0.0040948793724279835,0.0005672464065925927
fundamental_24,0.001519445925925926,0.00017643463239197526
fundamental_25,0.0017936168004115227,0.00023281275798559673
fundamental_26,0.0015584757098765435,6.205635956790125e-05
fundamental_27,0.004215576491769547,0.0007834262339238684
fundamental_28,0.0011928002160493825,-1.861095867283952e-05
fundamental_29,0.004913032067901235,0.0003400216825123457
fundamental_3,0.002301942088477367,-7.312957227777772e-05
fundamental_30,0.003432689115226337,0.0002100166884814815
fundamental_31,0.001991632870370371,-5.449702864197532e-05
fundamental_32,0.004466734506172842,0.0004188957860246913
fundamental_33,0.0037323052417695475,0.00010998882989629631
fundamental_34,0.0025485672119341567,0.00020857866109053502
fundamental_35,0.002793007839506173,0.0003798551722736626
fundamental_36,0.0034306981430041157,0.00031597241501275705
fundamental_37,0.0028460415843621404,0.000485095032207819
fundamental_38,0.002244887119341564,0.00024930525809259267
fundamental_39,0.00717140344032922,0.002051487158655556
fundamental_40,0.0023206170576131687,-9.848764552674895e-05
fundamental_41,0.00666961799279835,0.0017439987185411735
fundamental_42,0.010430945027483832,0.0016807127268820075
fundamental_43,0.004536782427983538,0.0007071143803127571
fundamental_44,0.005777192890946502,0.0003074871080174897
fundamental_45,0.0034773590689300415,0.0013736582828048354
fundamental_46,0.006058218776748971,0.0013589944453847734
fundamental_47,0.002967622372427984,0.000476932332790535
fundamental_48,0.0036889961059670775,0.00021913388606893
fundamental_49,0.0035419834629629625,-9.613361462448595e-06
fundamental_5,0.004726876471193415,0.0008926113754886831
fundamental_50,0.004937892121399177,0.00037754878926337456
fundamental_51,0.0029551474588477363,0.00027130178655555555
fundamental_52,0.0028793588888888885,6.643809295679015e-05
fundamental_53,0.011296613622134037,0.0021619728420554335
fundamental_54,0.0036722450905349786,0.0005545791075026749
fundamental_55,0.0030250702263374474,8.735452495061728e-05
fundamental_56,0.00654118866255144,0.0019974097818724287
fundamental_57,0.0022087542355967073,0.00031563865664609056
fundamental_58,0.003269949816872429,0.0002286118990106996
fundamental_59,0.003490088032921811,0.00026296088839645066
fundamental_6,0.0008895411728395063,0.0006056549962716049
fundamental_60,0.0070563014869194605,0.0008621256649277183
fundamental_61,0.0023261666872427984,0.0007330630865329629
fundamental_62,0.006394221999999999,0.000575291409745432
fundamental_63,0.0021259082436213992,0.00019756577102983538
fundamental_7,0.005677513183127572,0.001240569424612346
fundamental_8,0.006195962575102881,0.0014467472861842588
fundamental_9,0.0016569386008230451,0.0002455469229893004
technical_0,0.0056425224076109065,0.00022508537975759397
technical_1,0.0028400729341563785,-1.552226943072013e-05
technical_10,0.0034428736111111117,9.430198760288064e-05
technical_11,0.009894379385436148,3.963568148072838e-05
technical_12,0.006610494671051345,0.0007224901605666908
technical_13,0.0017663601028806584,0.0002109691413271605
technical_14,0.005985070839506173,0.0013622034949339504
technical_16,0.0015013803703703703,2.8715887860082305e-05
technical_17,0.012626980722605813,0.0016947714930955937
technical_18,0.0007113521337448561,-2.34664930100823e-05
technical_19,0.011078024110215917,0.002040561841718034
technical_2,0.010811761973458229,0.0018803997573651628
technical_20,0.016085203417793282,0.0059095782421040854
technical_21,0.011555673608752015,0.0018353270088541586
technical_22,0.0033997089506172837,0.0009507904753703702
technical_24,0.004118960823045267,-2.5207656841563803e-05
technical_25,0.003326317628600822,-7.659992387755145e-05
technical_27,0.014812610262626267,0.0048032251645076275
