,train,valid
derived_0,0.004265210360082303,0.0003743833725102881
derived_1,0.004958843030864197,0.00048090826168107
derived_2,0.0034056893148148148,0.000266720458442181
derived_3,0.004340302875514404,0.000295541843143004
derived_4,0.0030134919609053497,0.0003340671575087448
fundamental_0,0.005739361923868313,-0.0005524187045465022
fundamental_1,0.0007292390895061727,0.00019413084298611108
fundamental_10,0.006046237912551441,0.000641018024472891
fundamental_11,0.00257842462345679,0.0002245697872633745
fundamental_12,0.0021123434876543206,4.609393372788064e-05
fundamental_13,0.0042396511995884765,0.00036241487192160493
fundamental_14,0.008454108616255143,0.001326025429680041
fundamental_15,0.008306253685920046,0.0015628470171380067
fundamental_16,0.0047134216358024695,0.00029804884299146096
fundamental_17,0.007324143935185186,0.0012882288280621403
fundamental_18,0.006399030740740741,0.0009550522143913578
fundamental_19,0.003101066169753087,0.00020151568936213987
fundamental_2,0.004183363076131687,0.00015438496010288067
fundamental_20,0.005127096790123457,0.000299891967936214
fundamental_21,0.005468529758230454,0.0009232020153613172
fundamental_22,0.003134389663580247,0.0004951227559783952
fundamental_23,0.00348657156893004,0.0004985084149485596
fundamental_24,0.0016183772376543208,0.00016731415299074074
fundamental_25,0.0029414586934156375,0.00023812817640740756
fundamental_26,0.0016640185020576131,-0.00021026207933744854
fundamental_27,0.00383883038580247,0.0004976205395524692
fundamental_28,0.0012140979012345678,7.864851159876545e-05
fundamental_29,0.004714540956790123,0.0002106133046193415
fundamental_3,0.002668433040123457,0.00025502021820513377
fundamental_30,0.003283285689300411,0.00025678193700000003
fundamental_31,0.0029907216769547323,7.42584520226337e-05
fundamental_32,0.0047311228734567895,0.0005492903756358024
fundamental_33,0.005025258806584362,-0.00037400766387592584
fundamental_34,0.0026131289218107004,0.0003205769522409465
fundamental_35,0.0034174577263374494,0.0005018449134362139
fundamental_36,0.004095282757201647,0.0005908255535030864
fundamental_37,0.003339217628600823,0.00016046921351851854
fundamental_38,0.0012631619639917695,0.0001761526499053498
fundamental_39,0.005908053496031746,0.0012739600444282772
fundamental_40,0.0030396052469135793,0.00013404494367283952
fundamental_41,0.006552225351851852,0.0014678146000250516
fundamental_42,0.011400959277924751,0.0016748095299215315
fundamental_43,0.006951200155349796,0.0007078600694609054
fundamental_44,0.005928774263374484,0.0002943416384683827
fundamental_45,0.0043817497530864195,0.0019912200361828186
fundamental_46,0.006158216373456789,0.0015203343734418722
fundamental_47,0.003156058755144032,0.00022053505796154325
fundamental_48,0.0037632189300411535,1.264805456872426e-05
fundamental_49,0.0033976310993533224,1.9727402821528483e-05
fundamental_5,0.005353954082304527,0.0015126368318960906
fundamental_50,0.004391093055555555,0.0006168738378384773
fundamental_51,0.0034674565380658456,0.00036031859331666656
fundamental_52,0.0019608202469135806,0.00026305474683333333
fundamental_53,0.010846137302469132,0.002210687766382054
fundamental_54,0.0032323607304526763,9.544399020627556e-05
fundamental_55,0.001957499727366256,-7.916651210905351e-05
fundamental_56,0.005139561589506173,0.0019528233518281892
fundamental_57,0.00253657887962963,0.00045243195758641976
fundamental_58,0.0035261540740740742,0.0003636095909067489
fundamental_59,0.003838856949588477,0.0005623642150709877
fundamental_6,0.0006428469043209876,0.00017527102153703703
fundamental_60,0.006941104346266902,0.001215628137787607
fundamental_61,0.0019484118096707813,0.000550435218118313
fundamental_62,0.006111797222222223,0.0004746570984723251
fundamental_63,0.0023739375123456793,0.00022420693625925932
fundamental_7,0.006188008376543208,0.0005534851783746916
fundamental_8,0.006344541826278657,0.0014244490011883259
fundamental_9,0.0024835597530864202,0.000262866280176646
technical_0,0.005973947725101286,0.0002508459455557366
technical_1,0.002575572119341564,-0.0003437958208106995
technical_10,0.0024427237242798353,-0.00014015291135802466
technical_11,0.01022953224831736,0.0006812591498347589
technical_12,0.006294599156073524,0.00044939043768533717
technical_13,0.002040090267489712,0.00027251712145061726
technical_14,0.005510576452087007,0.000418401550724027
technical_16,0.00165129183127572,3.0446217530864188e-05
technical_17,0.012205382490326511,0.0017998719335013324
technical_18,0.0008786266790123457,-5.0365155564814804e-05
technical_19,0.011804430838036443,0.0021222711949764107
technical_2,0.010777265755869545,0.001426763847429981
technical_20,0.016439647402976317,0.005658196247250862
technical_21,0.011284835450082837,0.0020656520494100193
technical_22,0.0029668505967078195,0.0005654489238395062
technical_24,0.004533482158436213,-0.00034256919979629635
technical_25,0.004297798854938271,-1.9937346101440316e-05
technical_27,0.01317731256055262,0.004874258543611626
technical_28,0.0023409653960905358,0.000310735104332572
technical_29,0.003493104818649458,0.0007475301723279695
technical_3,0.0035847148827160497,-2.8997614956790104e-05
technical_30,0.015297962531994502,0.003156361376944961
technical_31,0.005675633235596707,-8.204830126183121e-05
technical_32,0.004471764754115225,3.0476269727709126e-05
technical_33,0.0033304914629629636,-0.0003591157883292181
technical_34,0.0009748028806584362,2.405442386831275e-06
technical_35,0.012318041330834802,0.0030212082438528707
technical_36,0.008860431025720164,0.0027462210021635815
technical_37,0.004005302649107924,0.00026242541509700977
technical_38,0.0046487711687242805,0.00014750903824958843
technical_39,0.002331055660493827,-2.4494713327160503e-05
technical_40,0.012031477249191652,0.002389605024578582
technical_41,0.004269723191358024,-0.00011293512468374478
technical_42,0.0019548540277777773,4.417184037037038e-05
technical_43,0.00991706706138546,0.0008018254516426661
technical_44,0.003639313374485597,8.751185090123452e-05
technical_5,0.004689944501028806,-4.3064195522395075e-05
technical_6,0.009164758364981382,0.00034293414297905636
technical_7,0.010667668138888886,0.004728656727389199
technical_9,0.0003711605041152264,1.934821676337448e-05
znull,0.0009088398148148148,-0.0001184129932345679
