,train,valid
derived_0,0.0030314287993827163,0.00029788225300205764
derived_1,0.004693514187242798,0.0003403763406405349
derived_2,0.004456460018518518,0.00027500811790946505
derived_3,0.0033683181574074078,0.00012651427336265433
derived_4,0.0026835103261316873,0.00021134491239711934
fundamental_0,0.005732035720164609,-0.0006938280607211935
fundamental_1,0.0020393497479423866,0.00019671814281893005
fundamental_10,0.005784427137517146,0.0007110961630709876
fundamental_11,0.0031644631790123455,-0.00016622246561728395
fundamental_12,0.0020705282407407406,0.0001931005049936214
fundamental_13,0.0035515750843621388,0.0007351114492857788
fundamental_14,0.008655881039094652,0.0014855406488951026
fundamental_15,0.008268946813639037,0.0011274460831856114
fundamental_16,0.004541229877572016,0.0006055440231010289
fundamental_17,0.006777671476337448,0.0009955544561915635
fundamental_18,0.005439129506172841,0.0010638812693569957
fundamental_19,0.004058451306584362,0.00010760038877777783
fundamental_2,0.0030259266975308638,0.00041808298370370363
fundamental_20,0.0057443214814814824,0.0006196382535936213
fundamental_21,0.005962747861111109,0.0005827719470523662
fundamental_22,0.002625704926954733,0.00018410633804835384
fundamental_23,0.003370671471193415,0.0005767097104154321
fundamental_24,0.0018209047427983538,5.954231292695475e-05
fundamental_25,0.0024799859259259267,0.000156440851926749
fundamental_26,0.0017270873559670787,0.000521590040726502
fundamental_27,0.003954909660493827,0.0004956082800074075
fundamental_28,0.0017609912962962963,1.615798197530865e-05
fundamental_29,0.005614532962962962,0.0006972426947627572
fundamental_3,0.002596506594650206,0.0003366147751440329
fundamental_30,0.0033077656327160487,0.0003551153226186934
fundamental_31,0.002229310411522633,0.00011613968849382718
fundamental_32,0.004304365439814816,0.00014660076795679013
fundamental_33,0.004146122918724279,0.00024156867436213992
fundamental_34,0.0023148972674897116,9.285451556893004e-05
fundamental_35,0.0035588991872427984,0.0001155971337098766
fundamental_36,0.0028628173302469133,0.00025452960835082303
fundamental_37,0.00258935950617284,0.00030819178815041156
fundamental_38,0.0015021823148148148,6.859537379320985e-05
fundamental_39,0.00654467564403292,0.0013867693859516462
fundamental_40,0.002740582220164609,6.712507325308642e-05
fundamental_41,0.006425787268518518,0.001702228964548765
fundamental_42,0.011066836012345675,0.0013289661800092495
fundamental_43,0.006360788677983539,0.0006960976446610083
fundamental_44,0.005340477534979427,0.0002692816985135803
fundamental_45,0.004706929969135802,0.0014458595843775718
fundamental_46,0.006398057277777779,0.0009535600798426955
fundamental_47,0.0030439521193415644,0.00031298637143137867
fundamental_48,0.004011653703703705,0.0004219855332192387
fundamental_49,0.004109301069958848,0.00015280148510288062
fundamental_5,0.006326314223251031,0.0011087661900991772
fundamental_50,0.003826076122427984,0.00041002331360781916
fundamental_51,0.0052431616872428,0.00035979400451440326
fundamental_52,0.001578095308641975,3.29265125308642e-05
fundamental_53,0.011509252687536746,0.002239147899843326
fundamental_54,0.0036853976234567888,0.000627953704239609
fundamental_55,0.003264218266460906,0.0001242633256394033
fundamental_56,0.005862522258230453,0.0016509323362345683
fundamental_57,0.0029216070655496765,0.0004906890868322161
fundamental_58,0.0028204609979423866,0.00023630999201662548
fundamental_59,0.0030402235082304515,0.0006515615865576339
fundamental_6,0.0013008872386831274,-3.263799694650204e-05
fundamental_60,0.00752511119547325,0.0006852182782674895
fundamental_61,0.0015815841296296298,0.0002868260622530863
fundamental_62,0.005549796019547325,0.0004351124824232511
fundamental_63,0.00277770695473251,0.000282370147560535
fundamental_7,0.006135041902263375,0.0007566471356800409
fundamental_8,0.007544770772119337,0.0016576866757275386
fundamental_9,0.0022444355144032925,0.00010899852683806586
technical_0,0.006296700054801424,0.0001710636558945237
technical_1,0.002740144516460905,1.3399658913580258e-05
technical_10,0.003906780534979425,0.00015365202496913578
technical_11,0.010476195018104323,0.00045020333871050017
technical_12,0.0077818146024085655,0.0007627543227452995
technical_13,0.00172693962345679,0.0003138754916049382
technical_14,0.005472571373456792,0.0005213699159238683
technical_16,0.0017022528497942385,7.059467744855966e-05
technical_17,0.012006479814512314,0.0013916946557323575
technical_18,0.0013677874537037036,1.4542626733539085e-05
technical_19,0.011695536562252147,0.00188931057072611
technical_2,0.010155064793403678,0.0012614247314595942
technical_20,0.016217409333873594,0.005802973734871638
technical_21,0.011423033244505493,0.0018261338560730644
technical_22,0.003010341666666667,0.0012177846537037038
technical_24,0.004517828930041152,2.424676616234569e-05
technical_25,0.004522792405349794,8.18335465185185e-05
technical_27,0.014234155635998435,0.006021231092820612
technical_28,0.003277296005144032,0.00017026716360997945
technical_29,0.003475159936556928,0.0009990058327256515
technical_3,0.0030943532870370363,1.444528681275717e-05
technical_30,0.015448792633793854,0.003132711795397766
technical_31,0.004745445266019988,-0.00014189406731510878
technical_32,0.0037722646226484406,0.00019491043059933127
technical_33,0.0036096057736625517,1.091069796193428e-05
technical_34,0.0011340736625514403,1.0678859053497947e-05
technical_35,0.012014191161816578,0.003797854611257228
technical_36,0.00923836524118166,0.002571780220908613
technical_37,0.00416347718547913,0.00028972010634623746
technical_38,0.003964717470605526,0.0001822154406906232
technical_39,0.002597431147119342,0.00022568283545288065
technical_40,0.01329412735586909,0.0027343401781173534
technical_41,0.004159000327160494,-6.64733648436214e-05
technical_42,0.001230038940329218,-3.0792416308641964e-05
technical_43,0.010309406482510289,0.001143281783367518
technical_44,0.0031016385462962963,0.00016663420583641977
technical_5,0.003907440572016461,0.00023594491827366254
technical_6,0.009754597863658631,-0.0002043085966497982
technical_7,0.011521852048010976,0.004116615942285869
technical_9,0.00045103199588477353,-1.4892302438271605e-05
znull,0.000814272037037037,0.00018814433395061727
