,train,valid
derived_0,0.00397968226851852,0.00019725925940843614
derived_1,0.005673801257201647,0.000908389592594547
derived_2,0.003504314207818929,0.00023428260593106996
derived_3,0.0037709974156378604,0.00029827615202983543
derived_4,0.003519809223251029,0.0002699670108374486
fundamental_0,0.0050404784565843625,-0.00023424986276748976
fundamental_1,0.0011046681913580245,0.00011006425179320988
fundamental_10,0.006375807025793651,0.0006609576993863199
fundamental_11,0.0032093810030864194,0.0002114731663257202
fundamental_12,0.002159897942386832,0.00028830760128539096
fundamental_13,0.004209512090534981,0.000636078279945679
fundamental_14,0.008248286495884775,0.0011991781086594653
fundamental_15,0.008051467009553205,0.001910747056646972
fundamental_16,0.0042089858179012365,0.0002770169699438272
fundamental_17,0.006213515709876541,0.0010453786812506171
fundamental_18,0.006117753169753087,0.0008077960535167077
fundamental_19,0.003510310380658436,-0.0002001606792186214
fundamental_2,0.0043011159876543215,0.0013130305649166666
fundamental_20,0.004749444660493826,0.00030875410407530865
fundamental_21,0.004988055404320986,-0.00020555925243364182
fundamental_22,0.0028785050925925915,0.0003632121774959876
fundamental_23,0.003521326654320988,0.0004174535551234567
fundamental_24,0.0013642837037037036,0.00012148185058641978
fundamental_25,0.0027692854012345692,0.0001248103146522634
fundamental_26,0.0016131293827160494,-1.3729710390946618e-06
fundamental_27,0.002767360812757202,0.00024351467880088476
fundamental_28,0.002325157952674898,0.00010784240050823048
fundamental_29,0.004969676409465019,0.0002656247975395061
fundamental_3,0.0034719074022633747,0.0005108085185675517
fundamental_30,0.0036616672304526743,0.00024778107129629637
fundamental_31,0.0029859503703703705,6.69378068518516e-06
fundamental_32,0.004446549399176954,0.00020262732539917693
fundamental_33,0.003722586219135801,0.00019617462589897116
fundamental_34,0.003386526263374487,0.000657268330899177
fundamental_35,0.0031911849074074076,0.0004465656574567902
fundamental_36,0.003210393446502057,0.00038212167513374483
fundamental_37,0.0023968543518518514,0.0002730944108220164
fundamental_38,0.001388692942386831,4.6553761581995885e-05
fundamental_39,0.006074585683127574,0.0012215956968199592
fundamental_40,0.0026235241512345677,-3.9031015791358055e-05
fundamental_41,0.00595876293312757,0.0009232489435166254
fundamental_42,0.010391405618312755,0.0013723832618935186
fundamental_43,0.005879888594650206,0.00032064092005144044
fundamental_44,0.005801578251028807,0.0003455013500688375
fundamental_45,0.00433881804526749,0.0015747906230586417
fundamental_46,0.005637859276131685,0.00092192928125607
fundamental_47,0.002816650205761318,0.00045766933608024703
fundamental_48,0.0035388961080246913,0.00032688563897211926
fundamental_49,0.0035168866656378607,-2.0717118312242895e-05
fundamental_5,0.005668254253086419,0.0011207657380329216
fundamental_50,0.005937195113168723,0.0005934158202623456
fundamental_51,0.0038573084567901234,0.0003609350990635391
fundamental_52,0.002234635823045267,0.00026479650346553497
fundamental_53,0.0118779965138154,0.0022661717537693564
fundamental_54,0.0037106422890946494,0.0005038218296565432
fundamental_55,0.002813685689300412,0.00017856580800720167
fundamental_56,0.00668755232510288,0.001744585328261317
fundamental_57,0.0026862521363903583,0.0005110378931049618
fundamental_58,0.0025927637860082304,0.0003401238647664609
fundamental_59,0.0032527941100823033,0.0007029503346378601
fundamental_6,0.000917035633744856,-0.00014565340596707821
fundamental_60,0.006641406262345681,0.0006382983463161112
fundamental_61,0.001386401839506173,0.00018868504179629626
fundamental_62,0.006223151777777777,0.00033373121444135804
fundamental_63,0.0021739658127572013,0.0001093360281995885
fundamental_7,0.0063946744845679035,0.0010939362061942385
fundamental_8,0.006647574382201644,0.0012135770117531275
