,train,valid
fundamental_6,0.001052783401234568,0.00012376659046296298
fundamental_60,0.006693948563786009,0.0009387178366057205
fundamental_61,0.002101753940329218,0.0005552463292191358
fundamental_62,0.006842811616255147,0.00020795863328065828
fundamental_63,0.0021920371347736627,-1.2065510119341578e-05
fundamental_7,0.006147675018518519,0.0010697965801090533
fundamental_8,0.0069566547173721335,0.001294211235672325
fundamental_9,0.0026196479115226344,0.00024580886824259265
technical_0,0.005341086533150082,-0.00013139935550645447
technical_1,0.002015557664609054,-0.0001815383096522634
technical_10,0.0028410779691358024,0.0004492908713374486
technical_11,0.010144590573421606,0.0006837919792580468
technical_12,0.006540569530208625,0.0008197012614805199
technical_13,0.0017355116543209875,0.00020332156367129634
technical_14,0.006684361208847735,0.0007600503258024692
technical_16,0.0014569861008230454,0.0001520962032808642
technical_17,0.011570752463062784,0.0016013590193657231
technical_18,0.0009115729012345677,5.1250593333333344e-05
technical_19,0.01127039408522616,0.0014606114901334726
technical_2,0.010595245891296597,0.001811620437479912
technical_20,0.016571167399928092,0.00644097588838872
technical_21,0.011325887902243332,0.0018661233581013762
technical_22,0.002613073549382716,0.0007791890088209875
technical_24,0.004444978976337449,-0.00022174048168683127
technical_25,0.0035143917078189293,-7.449616329814807e-05
technical_27,0.013891917056731332,0.004836409415008891
technical_28,0.002393963505144034,8.97599835977366e-05
technical_29,0.0038555812139917703,0.0003125175215925925
technical_3,0.0029451551923868314,4.641470076748972e-05
technical_30,0.01535082510159508,0.0030983912450182273
technical_31,0.005461493213991769,-0.0002654671096721193
technical_32,0.004188346027042915,0.00027227568232245737
technical_33,0.0032167561069958842,-3.28887810203703e-05
technical_34,0.0007408918827160494,6.827914837037038e-05
technical_35,0.011903883242259456,0.004139658239366945
technical_36,0.00798474032716049,0.002511378525153497
technical_37,0.0046345176187291785,-0.00021678137800252306
technical_38,0.0043685525319664895,0.00014728447145185186
technical_39,0.0018064272654320984,0.0001143203171797634
technical_40,0.01264775267171272,0.002848885247725544
technical_41,0.003970761890946504,-7.073335070164615e-05
technical_42,0.0016768039043209878,2.1896123095679014e-05
technical_43,0.009263263162978996,0.0011285761488763605
technical_44,0.0032341023302469136,-4.326136127880654e-05
technical_5,0.004651054014403292,-1.7087141287918872e-05
technical_6,0.00984207733857535,0.0005565463460403243
technical_7,0.010847163550117578,0.00430899746878248
technical_9,0.0010127582407407408,2.2790003872016464e-05
znull,0.0008544356481481481,7.673613086419754e-05
