,train,valid
derived_0,0.005024511157407408,0.00011102513846635796
derived_1,0.005486572738683126,0.0013093556972486214
derived_2,0.003211584216049381,0.00012784370907341564
derived_3,0.003694395757201646,0.00014503682341358024
derived_4,0.0037108470987654322,0.00025033180302469135
fundamental_0,0.005221189245884774,-2.4829796931995888e-05
fundamental_1,0.0015125784362139923,0.00018931326232880663
fundamental_10,0.006159594514231825,0.0008300441350096022
fundamental_11,0.003348510164609053,0.0003196554043312757
fundamental_12,0.0019490266460905352,0.00013946151854329222
fundamental_13,0.0039797782942386836,0.000583227835770679
fundamental_14,0.008012398297325102,0.0014215536694323154
fundamental_15,0.007642127351410934,0.0012808027490778954
fundamental_16,0.003447934414609053,0.00026577068910082303
fundamental_17,0.007272240046296296,0.0011916649844753086
fundamental_18,0.005599709025720167,0.0008192637783847734
fundamental_19,0.00437937469855967,0.00017095799934876543
fundamental_2,0.003748149382716049,0.00018707888329835392
fundamental_20,0.0052983923559670795,0.0005093460149495885
fundamental_21,0.005465610900205762,0.0006823918481146092
fundamental_22,0.0033483407942386835,1.7725377150720275e-05
fundamental_23,0.0038637111522633757,0.0006128553923445474
fundamental_24,0.0016214158950617287,3.579761913580246e-05
fundamental_25,0.0021201013683127567,0.00026909237291419753
fundamental_26,0.0013401517489711934,0.0003092133031893004
fundamental_27,0.0036560122993827163,0.0004641512958841564
fundamental_28,0.0015314951748971197,0.00013689034901234566
fundamental_29,0.004555258500000001,-2.566589584079207e-05
fundamental_3,0.0029931265925925914,9.812710307098766e-05
fundamental_30,0.003498452998971192,0.00021701476883610095
fundamental_31,0.0020307472222222214,0.0002660662571192387
fundamental_32,0.004224798122427983,0.0003551229221118312
fundamental_33,0.003907711666666667,0.00022414698626286016
fundamental_34,0.0026839009804526747,0.000275026026590535
fundamental_35,0.0028954283744855964,0.00025891970565843623
fundamental_36,0.003845044588477367,0.0004796713002160493
fundamental_37,0.003351738410493829,0.000179590933002572
fundamental_38,0.001096307660493827,3.275723325102881e-05
fundamental_39,0.006079280649176956,0.002149138638149363
fundamental_40,0.0024190394701646095,7.575395163117283e-05
fundamental_41,0.005612786091563786,0.0006884114715828188
fundamental_42,0.011228340502057612,0.0021272162459393
fundamental_43,0.006164874650205763,0.0005935006885195474
fundamental_44,0.006095466448559671,0.0005049242145584364
fundamental_45,0.003996268847736625,0.0017350863715370369
fundamental_46,0.006010494848765432,0.0012435787247119343
fundamental_47,0.0033773404897119346,0.0002882537630329629
