,train,valid
fundamental_57,0.0022996340116108174,0.0004480212358880071
fundamental_58,0.002481983065843621,0.00011775199052057614
fundamental_59,0.002693699054526749,0.00040314953883744845
fundamental_6,0.0007197219135802469,9.567292625864199e-05
fundamental_60,0.006660043359053498,0.0011154330041973457
fundamental_61,0.0016240837551440327,0.00035518284707818933
fundamental_62,0.007869321344650203,0.0007543132388796298
fundamental_63,0.002434877886831275,0.0001989324673559671
fundamental_7,0.005404229783950617,0.000755719058424897
fundamental_8,0.007434294304526749,0.0017932381834712915
fundamental_9,0.002991610870370371,0.0004179466595940329
technical_0,0.0070708648237066424,-0.00024516689397630797
technical_1,0.002657025601851852,-0.0004168011675956791
technical_10,0.0030630143878600828,0.00021227685509259258
technical_11,0.009586983603793836,-0.00033861460323761524
technical_12,0.007556096993586661,0.0007685512014723115
technical_13,0.002020421790123457,0.0004430502366666667
technical_14,0.0061201471656378605,0.0007834924721296297
technical_16,0.0015598825,4.9408263222222216e-05
technical_17,0.011557012624983229,0.001547464960981503
technical_18,0.00121641408436214,-5.979793830555555e-05
technical_19,0.010774756962815994,0.0016699516980194003
technical_2,0.010920284364458927,0.0018154293924749724
technical_20,0.016067733414774188,0.005793372143869471
technical_21,0.01116332298059965,0.0017273102273810256
technical_22,0.002577754839506173,0.0010572677624485598
technical_24,0.003560930835390947,-2.6950782506748974e-05
technical_25,0.004146316080246915,6.756898191769546e-05
technical_27,0.013941989493172467,0.0067920626421926825
technical_28,0.0024839492726337446,0.00010450303469672734
technical_29,0.0036961750661375662,0.0007367310781172839
technical_3,0.0024733299176954732,0.00013660804872222225
technical_30,0.015588000995975227,0.0032145219149213983
technical_31,0.005633570579218106,1.2651119934567867e-05
technical_32,0.004293580464677638,0.00014805234318179006
technical_33,0.003087980946502057,0.00014693875267644037
technical_34,0.0007675151851851853,-4.2174425925925924e-05
technical_35,0.013121163805041157,0.004068559665453654
technical_36,0.009198942383303942,0.0026331962183874604
technical_37,0.003941013937991022,0.0002599690872751255
technical_38,0.003746659279492455,0.00022913179458230453
technical_39,0.0025808196707818934,9.578912922304527e-05
technical_40,0.012328020124191657,0.0024058259843063195
technical_41,0.0038842762962962973,-6.958850349150206e-05
technical_42,0.0012793585523221639,-0.0001423841469756908
technical_43,0.010510727076572605,0.0007347028265150648
technical_44,0.0032079994063786005,-0.0002553221942973251
technical_5,0.004021227006466786,0.00014646091184082898
technical_6,0.00939695584199134,0.00042216062732519107
technical_7,0.010539430415931812,0.0047065299180041155
technical_9,0.000645427098765432,4.14286436728395e-05
znull,0.0005433204320987655,4.7693774042592594e-05
